Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,"38,76","19,7676"
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,"31,01","22,327200000000005"
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","4,28","2,2684000000000006"
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl","210,55","157,91250000000005"
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,"19,98","10,3896"
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,"162,93","87,9822"
OFF-LA-10003388,Office Supplies,Labels,Avery 5,"2,88","1,4687999999999999"
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,"45,98","34,025200000000005"
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown","7,279999999999999","4,513599999999999"
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,"13,43","10,0725"
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,"5,98","3,0498000000000003"
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,"10,68","7,262400000000002"
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,"122,99","63,9548"
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,"8,34","4,837199999999999"
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk","3,95","2,923"
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,"48,04","24,980800000000006"
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11","8,57","5,4848"
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,"114,98","91,984"
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,"199,99","105,99470000000001"
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,"180,98","152,02319999999997"
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,"48,91","25,922299999999996"
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,"11,480000000000002","9,298800000000002"
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,"6,900000000000001","6,348000000000002"
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,"48,99","35,2728"
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,"30,98","17,039"
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,"6,489999999999999","4,0887"
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,"6,99","3,9843"
OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,"48,04","24,980800000000006"
OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","60,98","32,3194"
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,"2,08","1,4560000000000002"
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","2,4599999999999995","1,2299999999999998"
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,"18,15","16,153499999999998"
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,"2,9799999999999995","2,1754"
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","20,24","12,953600000000002"
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,"14,450000000000001","7,803"
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat","51,65","41,32"
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,"1,14","0,6042"
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2","2,1","1,512"
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,"7,989999999999999","5,832699999999999"
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,"120,98","95,5742"
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors","6,990000000000001","5,032800000000001"
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,"69,48","48,63600000000001"
OFF-FA-10003485,Office Supplies,Fasteners,Staples,"2,6199999999999997","1,4148"
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,"60,98","45,1252"
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,"11,34","5,783400000000001"
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,"5,28","2,7456"
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,"1160,95","603,6940000000001"
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,"39,7","28,187000000000012"
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,"58,49000000000001","43,86750000000001"
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,"625,99","438,19300000000004"
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,"100,89","76,6764"
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,"110,99","79,91279999999999"
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear","4,86","2,7702"
OFF-LA-10004178,Office Supplies,Labels,Avery 491,"4,13","2,2302000000000004"
OFF-PA-10003797,Office Supplies,Paper,Xerox 209,"6,48","3,3696"
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown","11,58","5,79"
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,"100,98","72,7056"
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,"6,84","4,9932"
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","85,29","60,55590000000002"
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,"13,11","7,079400000000001"
OFF-LA-10000305,Office Supplies,Labels,Avery 495,"6,3","3,402"
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,"19,99","18,9905"
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink","3,2600000000000002","1,8256000000000001"
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,"4,0","2,08"
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,"35,44","18,783200000000004"
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,"21,989999999999995","11,6547"
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,"33,78","31,077600000000004"
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,"7,68","3,84"
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,"5,28","2,904000000000001"
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,"329,99","197,994"
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","328,14","236,26079999999996"
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,"88,83999999999999","65,7416"
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,"3,98","1,9900000000000002"
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,"3,57","2,6418"
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,"3,9200000000000004","1,9992000000000005"
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled","230,98","173,23499999999999"
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","130,98","121,81139999999999"
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","151,99","112,4726"
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,"6,48","3,3696"
TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","149,99","100,4933"
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book","7,28","3,931200000000001"
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,"61,230000000000004","45,9225"
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black","20,89","20,4722"
TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,"182,02","127,41400000000003"
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,"34,99","25,892600000000005"
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,"17,7","13,097999999999999"
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray","58,98","56,031"
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,"113,98","95,7432"
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black","20,28","12,5736"
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown","11,58","5,79"
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,"11,66","8,628400000000001"
OFF-LA-10003498,Office Supplies,Labels,Avery 475,"14,800000000000002","7,400000000000001"
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black","29,99","15,8947"
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,"45,98","38,1634"
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"17,99","12,9528"
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,"16,74","16,0704"
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,"129,99","90,99300000000002"
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,"54,96","28,029600000000002"
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,"22,84","12,3336"
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,"8,5","6,29"
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,"6,480000000000001","3,369600000000001"
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),"210,94999999999996","109,694"
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,"429,00000000000006","304,5900000000001"
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired","106,4","58,52000000000001"
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,"569,99","421,7926"
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,"5,98","3,2890000000000006"
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,"13,94","11,988399999999999"
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,"5,98","3,0498000000000003"
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,"19,99","19,5902"
OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,"232,58","172,10920000000002"
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,"142,8","112,81200000000001"
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,"39,89","27,125200000000007"
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,"8,61","5,4243"
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White","1299,9899999999998","935,9928"
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,"41,22","30,0906"
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","14,45","7,658500000000002"
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,"19,98","10,589400000000003"
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,"20,98","10,490000000000002"
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,"67,99","48,952799999999996"
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,","8,01","4,405500000000001"
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,"54,1","40,034"
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,"4,76","2,5704000000000002"
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,"39,99","25,1937"
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame","33,98","23,786"
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,"16,99","13,931799999999999"
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,"41,95","30,6235"
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper","8,17","4,3301"
OFF-LA-10002368,Office Supplies,Labels,Avery 479,"2,61","1,4094"
TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,"649,0","460,78999999999996"
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,"6,48","3,3696"
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,"15,729999999999999","11,168300000000002"
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,"3,94","2,364"
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,"19,99","15,392299999999999"
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,"264,78","187,9938"
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,"13,97","10,337800000000001"
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,"22,49","15,743"
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,"105,34","80,0584"
TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,"119,93","106,7377"
TEC-PH-10004094,Technology,Phones,Motorola L703CM,"155,99","116,99250000000002"
TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,"399,99","211,99470000000002"
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,"3,48","2,5752"
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,"6,48","3,3696000000000006"
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors","5,98","3,8272"
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","3,67","1,8717"
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,"5,98","3,0498000000000003"
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""","151,36","136,22400000000002"
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner","379,99","220,39420000000004"
OFF-LA-10002473,Office Supplies,Labels,Avery 484,"2,8799999999999994","1,4687999999999999"
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,"49,34000000000001","35,524800000000006"
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,"649,0","460,7900000000001"
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,"78,8","77,22399999999999"
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,"2,48","1,612"
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,"19,949999999999996","10,373999999999999"
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,"390,95","273,665"
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp","12,99","11,431199999999999"
TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,"20,0","12,2"
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,"13,58","9,506"
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,"47,9","24,908000000000005"
TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,"24,99","15,9936"
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,"5,78","2,9478000000000004"
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,"680,9","347,259"
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled","100,98","93,91140000000001"
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock","26,72","14,963199999999997"
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,"1399,0","993,2900000000003"
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","36,55","20,468"
FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement","22,230000000000004","12,4488"
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,"4,71","4,71"
OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,"40,98","30,735000000000003"
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,"1,97","1,3396000000000001"
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,"3,85","2,2715"
OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","6,84","4,9932"
TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,"258,95","191,623"
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,"22,840000000000003","12,333600000000004"
OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate","29,14","15,444200000000002"
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack","7,349999999999999","3,8954999999999997"
TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,"169,99","86,69489999999999"
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,"120,0","63,6"
TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,"449,99","323,9928"
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,"3,18","3,1482000000000006"
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,"199,99","143,9928"
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,"19,98","10,589400000000001"
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,"1,34","0,8844000000000002"
FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,"258,98","181,28600000000006"
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,"3,6900000000000004","1,9557000000000002"
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,"90,98","69,1448"
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,"4,42","2,3426"
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,"182,95","93,30449999999999"
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,"11,329999999999998","8,950700000000001"
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,"134,99","95,84290000000003"
